"project_id","asset_id","epoch_ts","volume_sum","volume_high","volume_low","volume_mean_q","volume_mean_a","volume_mean_g","volume_mean_h","volume_std","coinbase_volume","txn_count","fee_sum","fee_high","fee_low","fee_mean_q","fee_mean_a","fee_mean_g","fee_mean_h","fee_std"
"Dash_DASH","Dash_DASH_DASH","2019-05-29 00:00:00","405644.756923790000","5969.394009850000","0.000000000000","148.999462619595","23.097867949197","0.393839786163","0.003950279657","147.202453068527","1691.940237180000","17562","1.935192700000","0.025512700000","0.000000000000","0.001004817279","0.000113714461","0.000007849993","0.000005827120","0.000998391385"
"Ethereum_ETH","Ethereum_ETH_ETH","2019-05-29 00:00:00","3849568.870991665261","685248.692378370000","0.000000000000","812.736271278838","4.033995057008","0.125191714723","0.000000000000","812.726685734736","13842.562500000000","954282","2946.163258920000","0.160000000000","0.000000000000","0.007896874044","0.003087308845","0.001678391370","0.001132163183","0.007268369770"
"Litecoin_LTC","Litecoin_LTC_LTC","2019-05-29 00:00:00","3960161.117150790000","48999.999552400000","0.000080000000","943.894569671130","127.512674023595","2.303333325939","0.063617032440","935.256992030865","14719.218834060000","31057","19.218834060000","0.100000000000","0.000000000000","0.003659504337","0.000630766814","0.000098159938","0.000015005752","0.003604792879"
"Zcash_ZEC","Zcash_ZEC_ZEC","2019-05-29 00:00:00","2149813.706285030000","64740.167975450000","0.000000000000","3895.634400189941","517.279525092644","4.489297683744","0.032368740994","3861.602948628541","7075.932837250000","4156","0.934087250000","0.040195500000","0.000000980000","0.001656799865","0.000260191435","0.000059088318","0.000030766201","0.001636469425"
"Bitcoin_BTC","Bitcoin_BTC_BTC","2019-05-28 00:00:00","1325991.818096570000","6566.799838720000","0.000000000000","50.386274123116","3.381640126230","0.062006393298","0.001700715291","50.272731927863","2255.672501540000","392115","193.172501540000","0.122500000000","0.000000000000","0.002001253585","0.000492849857","0.000239877534","0.000069456179","0.001939619686"
"Dash_DASH","Dash_DASH_DASH","2019-05-28 00:00:00","468643.237156810000","4755.894937400000","0.000000000000","73.244714669639","19.881352331445","0.931572899106","0.005781444459","70.496318261784","1701.560309640000","23572","2.235384400000","0.029150270000","0.000000000000","0.000973703552","0.000097085099","0.000005400393","0.000004191702","0.000968872469"
"Ethereum_ETH","Ethereum_ETH_ETH","2019-05-28 00:00:00","2569323.636633948139","45000.000000000000","0.000000000000","96.016801071226","2.801482490633","0.148914698129","0.000000000000","95.975975262126","13509.562500000000","917130","2941.826036780000","0.160000000000","0.000000000000","0.008640698007","0.003207643449","0.001640662786","0.001111830599","0.008023263409"
"Horizen_ZEN","Horizen_ZEN_ZEN","2019-05-28 00:00:00","283850.406061600000","11076.675469460000","0.000000000000","254.726360140514","30.113558886230","1.863251183819","0.036249080767","252.953514132114","4050.597577790000","9426","0.972577790000","0.002410800000","0.000000000000","0.000297849241","0.000106853196","0.000040005077","0.000007950958","0.000278037871"
"Litecoin_LTC","Litecoin_LTC_LTC","2019-05-28 00:00:00","5068616.507098050000","80843.821259450000","0.000107050000","1350.338988440345","166.211395543468","2.255793671467","0.063789924064","1340.092551136474","14145.588359400000","30495","20.588359400000","0.194262000000","0.000000000000","0.004272075342","0.000687883709","0.000098223785","0.000014501279","0.004216401038"
"Zcash_ZEC","Zcash_ZEC_ZEC","2019-05-28 00:00:00","2678156.254847900000","72395.103088690000","0.000000000000","4403.410253265934","494.489707320513","6.771038142103","0.023027851682","4375.961314955576","7076.451458260000","5416","1.452086620000","0.086035930000","0.000000000000","0.002596988823","0.000299399303","0.000062178290","0.000034853040","0.002579938642"
"Bitcoin_BTC","Bitcoin_BTC_BTC","2019-05-27 00:00:00","1229283.920935820000","4895.484717780000","0.000000000000","30.284503566597","3.003968332280","0.063592902415","0.002212358353","30.135187898963","2330.125968950000","409220","192.625968950000","0.188298390000","0.000000000000","0.001830703730","0.000470911722","0.000249147916","0.000070294222","0.001769103149"
"Dash_DASH","Dash_DASH_DASH","2019-05-27 00:00:00","510136.647054390000","6567.116870000000","0.000000000000","73.669956963891","18.678113907967","0.932528376994","0.004451033052","71.264132399219","1698.069203340000","27312","1.850905020000","0.031007200000","0.000000000000","0.000832339238","0.000069151349","0.000005286865","0.000004309775","0.000829477186"
"Ethereum_ETH","Ethereum_ETH_ETH","2019-05-27 00:00:00","3281679.753639404956","30000.000000000000","0.000000000000","105.183180858123","3.461030346178","0.161465701672","0.000000000000","105.126278636216","13584.437500000000","948180","3073.540986140000","0.160000000000","0.000000000000","0.008815069069","0.003241516364","0.001617804213","0.001091415674","0.008197443823"
"Horizen_ZEN","Horizen_ZEN_ZEN","2019-05-27 00:00:00","183327.823569310000","17505.425267830000","0.000000000000","207.646524588730","6.642553120378","3.067792229061","0.053459546488","207.544010728455","7351.841424090000","27599","2.341424090000","0.023000000000","0.000000000000","0.000179232511","0.000086684095","0.000054423276","0.000013031902","0.000156879163"
"Litecoin_LTC","Litecoin_LTC_LTC","2019-05-27 00:00:00","7420123.362105720000","114596.682535680000","0.000066000000","1733.963527281880","219.705781603817","2.601966795309","0.066234112115","1720.013511996577","14373.742378660000","33773","23.742378660000","0.216468000000","0.000000000000","0.004412264147","0.000715153428","0.000097496144","0.000013954773","0.004353986850"
"Zcash_ZEC","Zcash_ZEC_ZEC","2019-05-27 00:00:00","3558988.840546150000","74625.584507930000","0.000000000000","6228.950347169156","766.527857106644","5.485974529576","0.003332528905","6182.272181316779","7088.661929940000","4643","1.161929940000","0.100000000000","0.000000000000","0.002329196502","0.000285066227","0.000063336000","0.000013971594","0.002311969934"
"Bitcoin_BTC","Bitcoin_BTC_BTC","2019-05-26 00:00:00","850401.163688000000","15000.148818010000","0.000000000000","33.233072817653","2.273362250283","0.028337867124","0.001136915153","33.155269440110","2158.386138980000","374072","95.886138980000","0.144573190000","0.000000000000","0.001204457260","0.000256443819","0.000054984085","0.000011682609","0.001176842200"
"Dash_DASH","Dash_DASH_DASH","2019-05-26 00:00:00","305673.998786390000","2236.974614380000","0.000000000000","80.423028796056","17.866269144099","0.490696784644","0.003933547028","78.415683317942","1716.401767170000","17109","1.543707330000","0.100000000000","0.000000000000","0.001231569965","0.000093235932","0.000006237110","0.000004961048","0.001228072770"
"Ethereum_ETH","Ethereum_ETH_ETH","2019-05-26 00:00:00","2450458.624315325037","40000.000000000000","0.000000000000","123.431308960573","3.181880729482","0.116179426439","0.000000000001","123.390370112085","13652.562500000000","770129","3108.678678700000","0.160000000000","0.000000000000","0.010881689315","0.004036568781","0.001615076619","0.001049841898","0.010105315801"
"Horizen_ZEN","Horizen_ZEN_ZEN","2019-05-26 00:00:00","71457.454724980000","5219.483326120000","0.000000000000","68.932287119986","3.306378619516","1.060961390692","0.109099448847","68.854538227000","7113.374841020000","21612","1.574841020000","0.007951680000","0.000000000000","0.000171211094","0.000074839187","0.000030941671","0.000006884142","0.000153991759"
"Litecoin_LTC","Litecoin_LTC_LTC","2019-05-26 00:00:00","4067227.355739080000","224999.999791560000","0.000005460000","2445.402111549519","160.373303723792","1.933943870010","0.017452203667","2440.185788116268","15142.959084700000","25361","17.959084700000","0.253764000000","0.000000000000","0.005100564369","0.000725443719","0.000090492167","0.000013033041","0.005048813521"
"Zcash_ZEC","Zcash_ZEC_ZEC","2019-05-26 00:00:00","1826685.917289520000","76594.670601870000","0.000000000000","4037.286560227446","503.219260961300","5.825434149803","0.027173724037","4006.354312015599","7050.863315640000","3630","0.863315640000","0.040188000000","0.000000010000","0.001826342595","0.000281577182","0.000056210352","0.000013921051","0.001804800255"
"Bitcoin_BTC","Bitcoin_BTC_BTC","2019-05-25 00:00:00","793250.920644150000","5000.084043880000","0.000000000000","20.198898921859","2.344135960154","0.045247394972","0.001258029320","20.062445855099","1878.118801750000","338398","128.118801750000","0.117250000000","0.000000000000","0.001677598478","0.000378760596","0.000129060642","0.000024370017","0.001634284234"
"Dash_DASH","Dash_DASH_DASH","2019-05-25 00:00:00","467655.361420580000","16963.651572540000","0.000000000000","163.719890693453","21.445194727408","0.597302740158","0.004561632691","162.313013506876","1700.941627900000","21807","1.616702660000","0.064394140000","0.000000000000","0.001010628109","0.000076044340","0.000005626358","0.000004469482","0.001007786786"
"Ethereum_ETH","Ethereum_ETH_ETH","2019-05-25 00:00:00","1879839.576514393713","40000.000000000000","0.000000000000","86.007258681631","2.219862588834","0.102568984604","0.000000000000","85.978657150832","13770.187500000000","846827","2684.495099680000","0.160000000000","0.000000000000","0.008683417212","0.003170063188","0.001591655594","0.001104544023","0.008084089995"
"Horizen_ZEN","Horizen_ZEN_ZEN","2019-05-25 00:00:00","211099.666652410000","11342.832384500000","0.000000000000","186.051910428344","15.917634342664","1.068773050972","0.055255141454","185.376733960650","7100.057895190000","13262","0.832895190000","0.004404600000","0.000000000000","0.000156091908","0.000065613297","0.000023432823","0.000006192166","0.000141637422"
"Litecoin_LTC","Litecoin_LTC_LTC","2019-05-25 00:00:00","4607351.603021460000","128010.731415340000","0.000005460000","1654.985618872792","165.749958737326","1.911381106961","0.016848097023","1646.694233917767","14766.373637180000","27797","16.373637180000","0.166698000000","0.000000000000","0.003286143175","0.000601817076","0.000090172849","0.000013402506","0.003230624829"
"Zcash_ZEC","Zcash_ZEC_ZEC","2019-05-25 00:00:00","1112971.198714580000","76440.057962990000","0.000000000000","2228.652088987243","298.303725198226","4.544379488142","0.025972870156","2208.894015251869","7238.335011480000","3731","0.835011480000","0.040200000000","0.000000010000","0.001948059698","0.000264914810","0.000052951687","0.000017331054","0.001930269105"
"Bitcoin_BTC","Bitcoin_BTC_BTC","2019-05-24 00:00:00","1371740.903841440000","6199.999636550000","0.000000000000","61.610824650048","3.668913999180","0.070802648091","0.002335699169","61.501568279200","2104.383166820000","373882","191.883166820000","0.116000000000","0.000000000000","0.002000414533","0.000513428626","0.000287463267","0.000101597300","0.001933406153"
"Dash_DASH","Dash_DASH_DASH","2019-05-24 00:00:00","374155.989118880000","4377.199505460000","0.000000000000","158.719981242823","21.477296889896","0.265061243804","0.003764656470","157.264674482714","1719.674744850000","17421","1.710058090000","0.080106290000","0.000000000000","0.001291667952","0.000101378829","0.000007322804","0.000005675759","0.001287721529"
"Ethereum_ETH","Ethereum_ETH_ETH","2019-05-24 00:00:00","2497904.153914048024","40000.000000000000","0.000000000000","94.823345598256","2.742071950770","0.118021923808","0.000000000000","94.783742139643","13599.687500000000","910955","2722.490308240000","0.160000000000","0.000000000000","0.008395889179","0.002988611192","0.001521006116","0.001063529445","0.007845968763"
"Horizen_ZEN","Horizen_ZEN_ZEN","2019-05-24 00:00:00","138684.345876200000","12137.899654000000","0.000000000000","182.246788953761","7.794758648617","1.168161277507","0.203712045804","182.085137502714","7163.259599590000","17792","1.234599590000","0.002388850000","0.000000000000","0.000103990013","0.000071699843","0.000032924681","0.000008348614","0.000075321874"
"Litecoin_LTC","Litecoin_LTC_LTC","2019-05-24 00:00:00","7621289.378449960000","148593.399244890000","0.000005460000","2363.981314279869","217.769791080663","2.711342885486","0.025856413673","2353.963105972547","15294.653678560000","34997","19.653678560000","0.177396000000","0.000000000000","0.003217982900","0.000571560477","0.000089518784","0.000014121504","0.003166863468"
"Zcash_ZEC","Zcash_ZEC_ZEC","2019-05-24 00:00:00","1261467.116969930000","76599.084031000000","0.000000000000","3072.204505478348","303.164411672658","3.468884835173","0.018506079700","3057.577247665821","6988.580407800000","4161","1.080407800000","0.046105200000","0.000001000000","0.002013601680","0.000299946641","0.000055848624","0.000031462622","0.001991412744"
"Bitcoin_BTC","Bitcoin_BTC_BTC","2019-05-23 00:00:00","1221496.199223070000","121804.905550750000","0.000000000000","198.696466481373","3.137326725337","0.057694863334","0.001285025988","198.671951594853","2138.962916400000","389343","163.962916400000","0.185749760000","0.000000000000","0.001744848229","0.000421298139","0.000176660781","0.000037549417","0.001693224907"
"Dash_DASH","Dash_DASH_DASH","2019-05-23 00:00:00","506916.711698050000","4006.997991820000","0.000000000000","131.078700692213","22.730671794899","0.815948505900","0.005226953131","129.095660816863","1685.481891700000","22301","1.690101060000","0.036385200000","0.000000000000","0.000904587162","0.000077673655","0.000005219050","0.000004167666","0.000901266924"
"Ethereum_ETH","Ethereum_ETH_ETH","2019-05-23 00:00:00","3094381.773416410385","60000.000000000000","0.000000000000","136.428217497687","3.626578548887","0.175140456059","0.000000000000","136.380087461661","13535.312500000000","853251","2869.853952640000","0.160000000000","0.000000000000","0.010451691337","0.003363434620","0.001540848039","0.001069110650","0.009895719990"
"Horizen_ZEN","Horizen_ZEN_ZEN","2019-05-23 00:00:00","105589.911295590000","12642.000000000000","0.000000000000","195.448766987706","7.673685413924","1.076988454709","0.054658683542","195.305164217422","7200.155049680000","13760","0.805049680000","0.020000000000","0.000000000000","0.000241622247","0.000061062627","0.000018378778","0.000005807787","0.000233787962"
"Litecoin_LTC","Litecoin_LTC_LTC","2019-05-23 00:00:00","7656535.720607390000","86399.999000000000","0.000005460000","3015.577651924927","274.250867562411","2.430672696863","0.020872375362","3003.134709456357","13866.402203580000","27918","216.402203580000","200.003606000000","0.000000000000","1.208889572170","0.007905969735","0.000091869656","0.000014658899","1.208885802650"
"Zcash_ZEC","Zcash_ZEC_ZEC","2019-05-23 00:00:00","1472410.033465540000","77300.032024490000","0.000000000000","3217.858322036993","390.974517648842","3.811983126772","0.042269628572","3194.442163461428","7013.408055710000","3766","0.908055710000","0.040201500000","0.000000000000","0.001886678251","0.000283324715","0.000059911198","0.000033457411","0.001865574402"
"Bitcoin_BTC","Bitcoin_BTC_BTC","2019-05-22 00:00:00","1172959.329120970000","6044.475990410000","0.000000000000","31.674605395874","2.970367039485","0.061150797199","0.001177952685","31.535060884291","2264.238313450000","394887","176.738313450000","0.105868440000","0.000000000000","0.001762033441","0.000447756165","0.000217934226","0.000073707293","0.001704195887"
"Dash_DASH","Dash_DASH_DASH","2019-05-22 00:00:00","421733.042906970000","18963.651576610000","0.000000000000","256.381815682150","23.819996775316","0.275963090182","0.003670129351","255.280089176473","1707.423072870000","17705","1.884893790000","0.094020000000","0.000000000000","0.001335204415","0.000109867906","0.000007964204","0.000006003876","0.001330715256"
"Ethereum_ETH","Ethereum_ETH_ETH","2019-05-22 00:00:00","2899573.821501391968","60000.000000000000","0.000000000000","122.431825706431","3.293802449020","0.163692313495","0.000000000000","122.387580360413","13660.062500000000","880312","2754.661771000000","0.160000000000","0.000000000000","0.008654057560","0.003129188028","0.001591143648","0.001101050849","0.008068517119"
"Horizen_ZEN","Horizen_ZEN_ZEN","2019-05-22 00:00:00","379013.208458390000","43059.386652050000","0.000000000000","457.975272588908","20.055731212742","2.359837281936","0.087164332271","457.548025731301","7263.307606020000","18898","1.282606020000","0.005500000000","0.000000000000","0.000114045242","0.000070022712","0.000031141891","0.000007772630","0.000090019883"
"Litecoin_LTC","Litecoin_LTC_LTC","2019-05-22 00:00:00","5728041.696642060000","122966.964290620000","0.000005460000","1868.108162011428","205.874337657408","2.365311791789","0.022578412371","1856.762713106071","14641.793652490000","27823","16.793652490000","0.153864000000","0.000000000000","0.003499574497","0.000616552335","0.000096838032","0.000014815613","0.003444897758"
"Zcash_ZEC","Zcash_ZEC_ZEC","2019-05-22 00:00:00","1886939.935825790000","77569.742944050000","0.000000000000","3673.211135644576","463.507721892849","4.607567607145","0.037492482940","3644.297320243819","7138.393724220000","4071","0.893724220000","0.040200000000","0.000000000000","0.001730885268","0.000255349777","0.000057358654","0.000007796287","0.001712190965"
"Bitcoin_BTC","Bitcoin_BTC_BTC","2019-05-21 00:00:00","1062257.502959300000","8999.998884800000","0.000000000000","35.790717980807","2.808384784886","0.069526945029","0.002676657612","35.680412473344","2100.588707910000","378245","200.588707910000","0.531611250000","0.000000000000","0.002232564940","0.000530527431","0.000301819717","0.000185713706","0.002168616909"
"Dash_DASH","Dash_DASH_DASH","2019-05-21 00:00:00","287669.380157460000","5818.419210280000","0.000000000000","202.052701077112","19.573340148157","0.186126396770","0.002964569099","201.109249626711","1704.316546370000","14697","1.884994210000","0.100000000000","0.000000000000","0.001444245450","0.000133224554","0.000010109395","0.000007254264","0.001438138489"
"Ethereum_ETH","Ethereum_ETH_ETH","2019-05-21 00:00:00","2848014.625299031106","40000.000000000000","0.000000000000","103.151930826866","3.476156017697","0.118238950668","0.000000000000","103.093404953982","13513.375000000000","819300","2723.212691860000","0.160000000000","0.000000000000","0.009857402542","0.003323828502","0.001482560317","0.001001912529","0.009280121448"
"Horizen_ZEN","Horizen_ZEN_ZEN","2019-05-21 00:00:00","484359.185293900000","14554.787064840000","0.000000000000","286.709774667413","31.313627184762","2.498416139269","0.024276296559","285.003864795699","7000.695465820000","15468","1.195465820000","0.010248480000","0.000000000000","0.000262026742","0.000080189551","0.000024027226","0.000006698304","0.000249463072"
"Litecoin_LTC","Litecoin_LTC_LTC","2019-05-21 00:00:00","5717842.614640090000","93567.630195700000","0.000005460000","2054.661726757257","195.809822082808","2.311961530590","0.018844392311","2045.345102530877","14292.267596800000","29201","17.267596800000","0.180948000000","0.000000000000","0.003609615573","0.000603129473","0.000094903781","0.000013992806","0.003558932681"
"Zcash_ZEC","Zcash_ZEC_ZEC","2019-05-21 00:00:00","1576271.973204420000","49017.727934820000","0.000000000000","2467.506164470022","332.476687028985","5.900103618246","0.052241048074","2445.262177232342","7213.476988130000","4741","0.976988130000","0.040201500000","0.000000000000","0.001712663568","0.000234627313","0.000059806960","0.000020973707","0.001696719744"
"Bitcoin_BTC","Bitcoin_BTC_BTC","2019-05-20 00:00:00","1221183.047963300000","6370.634724700000","0.000000000000","53.118938827498","3.200316178340","0.066337927368","0.001821358734","53.022514144767","2198.599911320000","381582","186.099911320000","0.218263400000","0.000000000000","0.001997813183","0.000487912074","0.000220290789","0.000045489450","0.001937320098"
"Dash_DASH","Dash_DASH_DASH","2019-05-20 00:00:00","618658.343532760000","7067.116880000000","0.000000000000","250.035949099925","31.866608814915","0.364049030050","0.003256353936","248.003353190402","1704.795789260000","19414","2.364237100000","0.072001000000","0.000000000000","0.001216318217","0.000125317349","0.000008951476","0.000006149572","0.001209877332"
"Ethereum_ETH","Ethereum_ETH_ETH","2019-05-20 00:00:00","3169342.462304578852","88749.990000000000","0.000000000000","154.728997275783","3.655384289779","0.138281651137","0.000000000000","154.685902269353","13502.437500000000","867034","2866.023706840000","0.160000000000","0.000000000000","0.009570560120","0.003305549387","0.001572544408","0.001068634945","0.008981595477"
"Horizen_ZEN","Horizen_ZEN_ZEN","2019-05-20 00:00:00","398105.651462270000","150002.999940000000","0.000000000000","1371.814359035755","32.429590376529","1.713477108229","0.056511911402","1371.486850535165","7175.009887050000","12276","0.884887050000","0.021400000000","0.000000000000","0.000340382589","0.000075618446","0.000023408555","0.000006765693","0.000331890902"
"Litecoin_LTC","Litecoin_LTC_LTC","2019-05-20 00:00:00","6293573.448565430000","101057.684465300000","0.000005460000","2131.952268630469","221.839035902906","2.328074227132","0.020414408496","2120.416563083390","14742.164155900000","28370","17.164155900000","0.183612000000","0.000000000000","0.003397885231","0.000617837943","0.000099203555","0.000014099982","0.003341302469"
"Zcash_ZEC","Zcash_ZEC_ZEC","2019-05-20 00:00:00","1014083.497284030000","49195.846450920000","0.000000000000","2314.229227787179","265.954234797805","4.708897480763","0.047041960344","2299.198046159718","7013.559117660000","3813","1.059117660000","0.043522610000","0.000000000000","0.002283253866","0.000325681937","0.000064639447","0.000018746247","0.002260254509"
"Bitcoin_BTC","Bitcoin_BTC_BTC","2019-05-19 00:00:00","892847.572891510000","5500.356194430000","0.000000000000","28.953999502434","2.574093717884","0.041533013380","0.001121288218","28.839391924122","2163.167293040000","346859","125.667293040000","0.173027670000","0.000000000000","0.001447337153","0.000362471136","0.000115678263","0.000020552199","0.001401215605"
"Dash_DASH","Dash_DASH_DASH","2019-05-19 00:00:00","512247.366767010000","7937.279376340000","0.000000000000","249.476233247458","27.770105538708","0.422571103410","0.003518868708","247.932540528731","1716.768978570000","18446","1.910918730000","0.100000000000","0.000000000000","0.001274084732","0.000106791032","0.000007366622","0.000005283549","0.001269636824"
"Ethereum_ETH","Ethereum_ETH_ETH","2019-05-19 00:00:00","2399451.664155038464","33174.000000000000","0.000000000000","101.233617243907","3.160866465232","0.115528701187","0.000000000000","101.184325222034","13591.562500000000","759112","2748.646907460000","0.160000000000","0.000000000000","0.009678640471","0.003620871370","0.001631764205","0.001071676078","0.008975827428"
"Horizen_ZEN","Horizen_ZEN_ZEN","2019-05-19 00:00:00","1049323.385074230000","37312.546872740000","0.000000000000","1325.399252661903","67.768237217401","1.108989798383","0.016893601327","1323.708354283793","7125.414770920000","15484","1.239805600000","0.020000000000","0.000000000000","0.000209035418","0.000083130321","0.000045715257","0.000011549698","0.000191800997"
"Litecoin_LTC","Litecoin_LTC_LTC","2019-05-19 00:00:00","3860327.022863910000","130636.979757950000","0.000005460000","1529.024215779503","148.417032789847","1.812636978309","0.022014509481","1521.833262413972","14516.110637370000","26010","16.110637370000","0.102798000000","0.000000000000","0.003263031357","0.000633528799","0.000109329533","0.000014159966","0.003201002628"
"Zcash_ZEC","Zcash_ZEC_ZEC","2019-05-19 00:00:00","1112089.042678890000","49431.727774190000","0.000000000000","2037.413960117792","291.504336219893","4.415285122429","0.035026768575","2016.716876612945","7213.503840460000","3815","1.003840460000","0.042209600000","0.000001000000","0.002214905767","0.000310018672","0.000060811968","0.000033381679","0.002193440637"
"Bitcoin_BTC","Bitcoin_BTC_BTC","2019-05-18 00:00:00","832814.319265770000","5999.999982150000","0.000000000000","26.770650585179","2.315276781092","0.048037759245","0.001362778918","26.670380643431","2047.287317490000","359704","134.787317490000","0.123622430000","0.000000000000","0.001537411528","0.000374876770","0.000167337443","0.000068590520","0.001491008987"
"Dash_DASH","Dash_DASH_DASH","2019-05-18 00:00:00","550296.691140120000","17841.998298000000","0.000000000000","414.675990329384","31.721045142963","0.385673811825","0.004772460478","413.472861235009","1700.872584470000","17348","1.547659230000","0.025512700000","0.000000000000","0.000954993660","0.000092117090","0.000006615639","0.000004996637","0.000950568837"
